tract_id,region_id,vmt_per_capita
06097150603,MTC,19.4
06097153903,MTC,19.4
06097154000,MTC,19.4
06085508003,MTC,19.4
06085509304,MTC,19.4
06085509404,MTC,19.4
06085509700,MTC,19.4
06085503110,MTC,19.4
06085503113,MTC,19.4
06085503602,MTC,19.4
06085503506,MTC,19.4
06085503105,MTC,19.4
06085503712,MTC,19.4
06085504307,MTC,19.4
06085502910,MTC,19.4
06085512029,MTC,19.4
06085512602,MTC,19.4
06085503304,MTC,19.4
06085512035,MTC,19.4
06085512100,MTC,19.4
06085512200,MTC,19.4
06085512305,MTC,19.4
06085512308,MTC,19.4
06085509902,MTC,19.4
06085510001,MTC,19.4
06085508704,MTC,19.4
06085511909,MTC,19.4
06085511701,MTC,19.4
06085500100,MTC,19.4
06085511800,MTC,19.4
06085507002,MTC,19.4
06085507001,MTC,19.4
06085511911,MTC,19.4
06085506900,MTC,19.4
06097152201,MTC,19.4
06097153901,MTC,19.4
06097154100,MTC,19.4
06085508004,MTC,19.4
06085508507,MTC,19.4
06085508508,MTC,19.4
06085505009,MTC,19.4
06085509403,MTC,19.4
06085510700,MTC,19.4
06085510801,MTC,19.4
06085510802,MTC,19.4
06085510803,MTC,19.4
06085503707,MTC,19.4
06085503708,MTC,19.4
06085503709,MTC,19.4
06085503802,MTC,19.4
06085503803,MTC,19.4
06085504002,MTC,19.4
06085504901,MTC,19.4
06085505202,MTC,19.4
06085505007,MTC,19.4
06085506601,MTC,19.4
06085505203,MTC,19.4
06085505302,MTC,19.4
06085505008,MTC,19.4
06085505006,MTC,19.4
06085504423,MTC,19.4
06085512032,MTC,19.4
06085512038,MTC,19.4
06085510900,MTC,19.4
06085511100,MTC,19.4
06085511200,MTC,19.4
06085511400,MTC,19.4
06085511000,MTC,19.4
06085504101,MTC,19.4
06085504001,MTC,19.4
06085504102,MTC,19.4
06085504201,MTC,19.4
06085504202,MTC,19.4
06085504308,MTC,19.4
06085504422,MTC,19.4
06085506503,MTC,19.4
06085505304,MTC,19.4
06085505303,MTC,19.4
06085505305,MTC,19.4
06085505402,MTC,19.4
06085505401,MTC,19.4
06085504420,MTC,19.4
06085504417,MTC,19.4
06085504322,MTC,19.4
06085511915,MTC,19.4
06085504323,MTC,19.4
06085503902,MTC,19.4
06085503330,MTC,19.4
06085500400,MTC,19.4
06085500600,MTC,19.4
06085500800,MTC,19.4
06085504314,MTC,19.4
06085504315,MTC,19.4
06085504316,MTC,19.4
06085504317,MTC,19.4
06085505403,MTC,19.4
06085505600,MTC,19.4
06085507100,MTC,19.4
06085507703,MTC,19.4
06085504319,MTC,19.4
06085505700,MTC,19.4
06085500300,MTC,19.4
06085505800,MTC,19.4
06085503903,MTC,19.4
06085503329,MTC,19.4
06085503713,MTC,19.4
06085512043,MTC,19.4
06085503337,MTC,19.4
06085503332,MTC,19.4
06085503334,MTC,19.4
06085500901,MTC,19.4
06085500902,MTC,19.4
06085501000,MTC,19.4
06085501200,MTC,19.4
06085501501,MTC,19.4
06085501401,MTC,19.4
06085501502,MTC,19.4
06085504320,MTC,19.4
06085503508,MTC,19.4
06085504410,MTC,19.4
06085504321,MTC,19.4
06085504412,MTC,19.4
06085506203,MTC,19.4
06085505900,MTC,19.4
06085505500,MTC,19.4
06085506101,MTC,19.4
06085506000,MTC,19.4
06085512053,MTC,19.4
06085504504,MTC,19.4
06085503711,MTC,19.4
06085503710,MTC,19.4
06085503117,MTC,19.4
06085512047,MTC,19.4
06085511916,MTC,19.4
06085502604,MTC,19.4
06085503118,MTC,19.4
06085501600,MTC,19.4
06085501700,MTC,19.4
06085501300,MTC,19.4
06085502001,MTC,19.4
06085502002,MTC,19.4
06085504411,MTC,19.4
06085504415,MTC,19.4
06085504416,MTC,19.4
06085504311,MTC,19.4
06085506301,MTC,19.4
06085506102,MTC,19.4
06085506103,MTC,19.4
06085506202,MTC,19.4
06085506204,MTC,19.4
06093000701,Siskiyou_RTPA,29.5
06093000703,Siskiyou_RTPA,29.5
06093000702,Siskiyou_RTPA,29.5
06093000900,Siskiyou_RTPA,29.5
06093000100,Siskiyou_RTPA,29.5
06093001000,Siskiyou_RTPA,29.5
06093000300,Siskiyou_RTPA,29.5
06093001200,Siskiyou_RTPA,29.5
06093000400,Siskiyou_RTPA,29.5
06093000600,Siskiyou_RTPA,29.5
06093000800,Siskiyou_RTPA,29.5
06085503108,MTC,19.4
06085503333,MTC,19.4
06085503123,MTC,19.4
06085501402,MTC,19.4
06085502301,MTC,19.4
06085503121,MTC,19.4
06085503122,MTC,19.4
06085501101,MTC,19.4
06085501102,MTC,19.4
06085502101,MTC,19.4
06085502102,MTC,19.4
06085502400,MTC,19.4
06085502601,MTC,19.4
06085502701,MTC,19.4
06085502800,MTC,19.4
06085506302,MTC,19.4
06085506401,MTC,19.4
06085506304,MTC,19.4
06085506305,MTC,19.4
06085506502,MTC,19.4
06085506402,MTC,19.4
06085509202,MTC,19.4
06085506605,MTC,19.4
06085507206,MTC,19.4
06085507301,MTC,19.4
06085507302,MTC,19.4
06085507401,MTC,19.4
06085507402,MTC,19.4
06085507500,MTC,19.4
06085500500,MTC,19.4
06085508101,MTC,19.4
06085507701,MTC,19.4
06085507702,MTC,19.4
06085507600,MTC,19.4
06085504318,MTC,19.4
06093001100,Siskiyou_RTPA,29.5
06093000200,Siskiyou_RTPA,29.5
06085502302,MTC,19.4
06085512506,MTC,19.4
06085512505,MTC,19.4
06085512508,MTC,19.4
06085502901,MTC,19.4
06085502902,MTC,19.4
06085502906,MTC,19.4
06085502903,MTC,19.4
06085506501,MTC,19.4
06085506606,MTC,19.4
06085506701,MTC,19.4
06085506703,MTC,19.4
06085506802,MTC,19.4
06085506803,MTC,19.4
06085503218,MTC,19.4
06085503204,MTC,19.4
06085503210,MTC,19.4
06085503312,MTC,19.4
06085511500,MTC,19.4
06085500200,MTC,19.4
06085505301,MTC,19.4
06085513500,MTC,19.4
06085504505,MTC,19.4
06085512039,MTC,19.4
06085513000,MTC,19.4
06085511705,MTC,19.4
06085510600,MTC,19.4
06085503327,MTC,19.4
06085503336,MTC,19.4
06085506702,MTC,19.4
06085507903,MTC,19.4
06085508001,MTC,19.4
06085510400,MTC,19.4
06085510300,MTC,19.4
06085502907,MTC,19.4
06085502908,MTC,19.4
06085502909,MTC,19.4
06085503002,MTC,19.4
06085503001,MTC,19.4
06085504700,MTC,19.4
06085504806,MTC,19.4
06085504803,MTC,19.4
06085504802,MTC,19.4
06085505001,MTC,19.4
06085504805,MTC,19.4
06085505100,MTC,19.4
06097151601,MTC,19.4
06085512312,MTC,19.4
06085511301,MTC,19.4
06085512042,MTC,19.4
06085503331,MTC,19.4
06085512603,MTC,19.4
06085502603,MTC,19.4
06085504418,MTC,19.4
06085504506,MTC,19.4
06085504421,MTC,19.4
06085504413,MTC,19.4
06085504414,MTC,19.4
06085504507,MTC,19.4
06085503003,MTC,19.4
06085503115,MTC,19.4
06085503112,MTC,19.4
06085503116,MTC,19.4
06085503402,MTC,19.4
06085506603,MTC,19.4
06085502201,MTC,19.4
06085507805,MTC,19.4
06085507808,MTC,19.4
06085509302,MTC,19.4
06085508102,MTC,19.4
06085506604,MTC,19.4
06097153804,MTC,19.4
06097153103,MTC,19.4
06097152905,MTC,19.4
06097150305,MTC,19.4
06097154201,MTC,19.4
06097154202,MTC,19.4
06097154303,MTC,19.4
06097154304,MTC,19.4
06097153104,MTC,19.4
06097153806,MTC,19.4
06097153808,MTC,19.4
06097153807,MTC,19.4
06097153809,MTC,19.4
06097152906,MTC,19.4
06085512604,MTC,19.4
06085512310,MTC,19.4
06085512314,MTC,19.4
06085504601,MTC,19.4
06085507205,MTC,19.4
06085512503,MTC,19.4
06085512307,MTC,19.4
06085512309,MTC,19.4
06085503208,MTC,19.4
06085503213,MTC,19.4
06085502702,MTC,19.4
06085503217,MTC,19.4
06085503214,MTC,19.4
06085502500,MTC,19.4
06085507203,MTC,19.4
06085506804,MTC,19.4
06085507806,MTC,19.4
06085508203,MTC,19.4
06085508202,MTC,19.4
06085508204,MTC,19.4
06085508303,MTC,19.4
06085506801,MTC,19.4
06085508304,MTC,19.4
06097150609,MTC,19.4
06097150610,MTC,19.4
06097150607,MTC,19.4
06097151602,MTC,19.4
06097150306,MTC,19.4
06097150611,MTC,19.4
06097150612,MTC,19.4
06097150203,MTC,19.4
06097150204,MTC,19.4
06097151503,MTC,19.4
06097153706,MTC,19.4
06085512313,MTC,19.4
06085512509,MTC,19.4
06085512510,MTC,19.4
06085512311,MTC,19.4
06085512036,MTC,19.4
06085503212,MTC,19.4
06085503111,MTC,19.4
06085503207,MTC,19.4
06085503507,MTC,19.4
06085507807,MTC,19.4
06085507904,MTC,19.4
06085507905,MTC,19.4
06085507906,MTC,19.4
06085511905,MTC,19.4
06085511910,MTC,19.4
06085511912,MTC,19.4
06085511913,MTC,19.4
06085511914,MTC,19.4
06085512001,MTC,19.4
06085510100,MTC,19.4
06085508401,MTC,19.4
06085508403,MTC,19.4
06085504602,MTC,19.4
06085508301,MTC,19.4
06085508404,MTC,19.4
06097152203,MTC,19.4
06097153902,MTC,19.4
06097153006,MTC,19.4
06097152904,MTC,19.4
06097151310,MTC,19.4
06097151305,MTC,19.4
06097150500,MTC,19.4
06097150902,MTC,19.4
06097150304,MTC,19.4
06097150202,MTC,19.4
06085512037,MTC,19.4
06085512045,MTC,19.4
06085512033,MTC,19.4
06085511608,MTC,19.4
06085511609,MTC,19.4
06085503509,MTC,19.4
06085503326,MTC,19.4
06085503313,MTC,19.4
06085512005,MTC,19.4
06085502202,MTC,19.4
06085512052,MTC,19.4
06085503804,MTC,19.4
06085508503,MTC,19.4
06085508504,MTC,19.4
06085508505,MTC,19.4
06085508601,MTC,19.4
06085508602,MTC,19.4
06097150303,MTC,19.4
06097150100,MTC,19.4
06097153502,MTC,19.4
06097153801,MTC,19.4
06097153404,MTC,19.4
06097153703,MTC,19.4
06097152802,MTC,19.4
06097152502,MTC,19.4
06097152100,MTC,19.4
06097152000,MTC,19.4
06097151900,MTC,19.4
06085511302,MTC,19.4
06085511704,MTC,19.4
06085511707,MTC,19.4
06085512402,MTC,19.4
06085512401,MTC,19.4
06085503323,MTC,19.4
06085503325,MTC,19.4
06085503324,MTC,19.4
06085503401,MTC,19.4
06085503703,MTC,19.4
06085503510,MTC,19.4
06085503305,MTC,19.4
06085512019,MTC,19.4
06085512021,MTC,19.4
06085501800,MTC,19.4
06085508703,MTC,19.4
06085508800,MTC,19.4
06085508900,MTC,19.4
06085509000,MTC,19.4
06097151800,MTC,19.4
06097151402,MTC,19.4
06097153102,MTC,19.4
06097152801,MTC,19.4
06097153600,MTC,19.4
06097153401,MTC,19.4
06097153300,MTC,19.4
06097153200,MTC,19.4
06097153501,MTC,19.4
06097153003,MTC,19.4
06097153002,MTC,19.4
06097153001,MTC,19.4
06097153005,MTC,19.4
06097152903,MTC,19.4
06097152702,MTC,19.4
06097152600,MTC,19.4
06029001802,SJV,26.8
06029006201,SJV,26.8
06029003900,SJV,26.8
06029001700,SJV,26.8
06029000400,SJV,26.8
06029005300,SJV,26.8
06029005401,SJV,26.8
06029005402,SJV,26.8
06029005403,SJV,26.8
06029005404,SJV,26.8
06029005501,SJV,26.8
06029005506,SJV,26.8
06029005600,SJV,26.8
06029005700,SJV,26.8
06029000908,SJV,26.8
06029006100,SJV,26.8
06029003122,SJV,26.8
06029005104,SJV,26.8
06029000907,SJV,26.8
06029002821,SJV,26.8
06029002820,SJV,26.8
06029004601,SJV,26.8
06029003805,SJV,26.8
06029000506,SJV,26.8
06029003113,SJV,26.8
06029003806,SJV,26.8
06029006003,SJV,26.8
06029000906,SJV,26.8
06029006301,SJV,26.8
06029003810,SJV,26.8
06029004102,SJV,26.8
06029002816,SJV,26.8
06029003811,SJV,26.8
06029002804,SJV,26.8
06029002818,SJV,26.8
06029000504,SJV,26.8
06029004800,SJV,26.8
06029004000,SJV,26.8
06029004902,SJV,26.8
06029000503,SJV,26.8
06029004101,SJV,26.8
06029003803,SJV,26.8
06029003813,SJV,26.8
06029004302,SJV,26.8
06029003114,SJV,26.8
06029001801,SJV,26.8
06029005201,SJV,26.8
06029004200,SJV,26.8
06029000902,SJV,26.8
06029004402,SJV,26.8
06029004500,SJV,26.8
06029000200,SJV,26.8
06029002819,SJV,26.8
06029003202,SJV,26.8
06029003103,SJV,26.8
06029003115,SJV,26.8
06029001101,SJV,26.8
06029002817,SJV,26.8
06029003124,SJV,26.8
06029002600,SJV,26.8
06029002100,SJV,26.8
06029002200,SJV,26.8
06029002806,SJV,26.8
06029000600,SJV,26.8
06029002808,SJV,26.8
06029001902,SJV,26.8
06029002000,SJV,26.8
06029002700,SJV,26.8
06029003123,SJV,26.8
06029003112,SJV,26.8
06029001600,SJV,26.8
06029002302,SJV,26.8
06029000909,SJV,26.8
06029005900,SJV,26.8
06029006500,SJV,26.8
06029003205,SJV,26.8
06029006303,SJV,26.8
06029005507,SJV,26.8
06029005003,SJV,26.8
06029004603,SJV,26.8
06029006006,SJV,26.8
06029006403,SJV,26.8
06029006404,SJV,26.8
06029005801,SJV,26.8
06029005802,SJV,26.8
06029005508,SJV,26.8
06029005203,SJV,26.8
06029005204,SJV,26.8
06029004701,SJV,26.8
06029004702,SJV,26.8
06029005004,SJV,26.8
06029004604,SJV,26.8
06029006008,SJV,26.8
06029006304,SJV,26.8
06029003305,SJV,26.8
06029003306,SJV,26.8
06029003206,SJV,26.8
06029004401,SJV,26.8
06029004301,SJV,26.8
06029002814,SJV,26.8
06029002815,SJV,26.8
06029000800,SJV,26.8
06029001901,SJV,26.8
06029003804,SJV,26.8
06029001400,SJV,26.8
06029002813,SJV,26.8
06029000700,SJV,26.8
06029000102,SJV,26.8
06029000903,SJV,26.8
06029000505,SJV,26.8
06029002500,SJV,26.8
06029002900,SJV,26.8
06029003000,SJV,26.8
06029003121,SJV,26.8
06029003812,SJV,26.8
06029003807,SJV,26.8
06029002812,SJV,26.8
06029002400,SJV,26.8
06029000910,SJV,26.8
06029001201,SJV,26.8
06029001102,SJV,26.8
06029001103,SJV,26.8
06029003400,SJV,26.8
06029004901,SJV,26.8
06029003203,SJV,26.8
06029002301,SJV,26.8
06029001000,SJV,26.8
06029000904,SJV,26.8
06029000905,SJV,26.8
06029001202,SJV,26.8
06029001300,SJV,26.8
06029001500,SJV,26.8
06029006002,SJV,26.8
06029002811,SJV,26.8
06029000507,SJV,26.8
06029005103,SJV,26.8
06029006401,SJV,26.8
06029006202,SJV,26.8
06029006004,SJV,26.8
06029002807,SJV,26.8
06029003808,SJV,26.8
06029003809,SJV,26.8
06029003304,SJV,26.8
06029003500,SJV,26.8
06029003600,SJV,26.8
06029003700,SJV,26.8
06029003303,SJV,26.8
06029003204,SJV,26.8
06029000300,SJV,26.8
06029000101,SJV,26.8
06113010513,SACOG,24.3
06113010512,SACOG,24.3
06113010511,SACOG,24.3
06113010402,SACOG,24.3
06113010312,SACOG,24.3
06113010310,SACOG,24.3
06113010302,SACOG,24.3
06113010401,SACOG,24.3
06113010608,SACOG,24.3
06113011102,SACOG,24.3
06113011103,SACOG,24.3
06113010605,SACOG,24.3
06113011206,SACOG,24.3
06113011203,SACOG,24.3
06113011002,SACOG,24.3
06113011001,SACOG,24.3
06113010902,SACOG,24.3
06113011101,SACOG,24.3
06113010800,SACOG,24.3
06113011204,SACOG,24.3
06113010509,SACOG,24.3
06113010510,SACOG,24.3
06113010901,SACOG,24.3
06113011300,SACOG,24.3
06113011400,SACOG,24.3
06113011500,SACOG,24.3
06113010204,SACOG,24.3
06113010201,SACOG,24.3
06113010101,SACOG,24.3
06113010203,SACOG,24.3
06113010102,SACOG,24.3
06113010704,SACOG,24.3
06113010703,SACOG,24.3
06113010701,SACOG,24.3
06113010602,SACOG,24.3
06113010508,SACOG,24.3
06113010505,SACOG,24.3
06113010606,SACOG,24.3
06113010607,SACOG,24.3
06113010501,SACOG,24.3
06113011205,SACOG,24.3
06067008512,SACOG,24.3
06067008509,SACOG,24.3
06067008506,SACOG,24.3
06067007428,SACOG,24.3
06067007107,SACOG,24.3
06067007106,SACOG,24.3
06067008143,SACOG,24.3
06067008208,SACOG,24.3
06067007413,SACOG,24.3
06067007423,SACOG,24.3
06067007406,SACOG,24.3
06067007403,SACOG,24.3
06067007402,SACOG,24.3
06067007207,SACOG,24.3
06039000603,SJV,26.8
06039000604,SJV,26.8
06039000201,SJV,26.8
06039000106,SJV,26.8
06039000109,SJV,26.8
06039000104,SJV,26.8
06039000103,SJV,26.8
06039000102,SJV,26.8
06039000400,SJV,26.8
06039000508,SJV,26.8
06039001000,SJV,26.8
06039000800,SJV,26.8
06067007102,SACOG,24.3
06067007020,SACOG,24.3
06067007017,SACOG,24.3
06067007016,SACOG,24.3
06067007015,SACOG,24.3
06067008140,SACOG,24.3
06067007415,SACOG,24.3
06067005102,SACOG,24.3
06067005101,SACOG,24.3
06067005002,SACOG,24.3
06067005001,SACOG,24.3
06067004802,SACOG,24.3
06067008128,SACOG,24.3
06067008010,SACOG,24.3
06039000602,SJV,26.8
06039000900,SJV,26.8
06039000700,SJV,26.8
06039000507,SJV,26.8
06039000503,SJV,26.8
06039000509,SJV,26.8
06039000502,SJV,26.8
06039000506,SJV,26.8
06067005205,SACOG,24.3
06067009638,SACOG,24.3
06067009634,SACOG,24.3
06067009332,SACOG,24.3
06067009201,SACOG,24.3
06067007301,SACOG,24.3
06067009312,SACOG,24.3
06067009317,SACOG,24.3
06067009316,SACOG,24.3
06067007504,SACOG,24.3
06067008009,SACOG,24.3
06067008119,SACOG,24.3
06067008117,SACOG,24.3
06067008135,SACOG,24.3
06067008133,SACOG,24.3
06067008136,SACOG,24.3
06067008129,SACOG,24.3
06067009319,SACOG,24.3
06067008913,SACOG,24.3
06067008403,SACOG,24.3
06067008130,SACOG,24.3
06067009323,SACOG,24.3
06067008209,SACOG,24.3
06067009612,SACOG,24.3
06067009616,SACOG,24.3
06067007501,SACOG,24.3
06067008008,SACOG,24.3
06067008007,SACOG,24.3
06067008006,SACOG,24.3
06067008005,SACOG,24.3
06067008125,SACOG,24.3
06067008124,SACOG,24.3
06067009321,SACOG,24.3
06067008138,SACOG,24.3
06067008120,SACOG,24.3
06067009617,SACOG,24.3
06067009615,SACOG,24.3
06067009614,SACOG,24.3
06067009501,SACOG,24.3
06067009320,SACOG,24.3
06067009112,SACOG,24.3
06067008911,SACOG,24.3
06067008211,SACOG,24.3
06067008134,SACOG,24.3
06067008127,SACOG,24.3
06067008113,SACOG,24.3
06067008111,SACOG,24.3
06067008141,SACOG,24.3
06067008132,SACOG,24.3
06067008142,SACOG,24.3
06067008144,SACOG,24.3
06067008131,SACOG,24.3
06067007424,SACOG,24.3
06067007421,SACOG,24.3
06067007422,SACOG,24.3
06067005508,SACOG,24.3
06067009611,SACOG,24.3
06067009608,SACOG,24.3
06067008404,SACOG,24.3
06067007904,SACOG,24.3
06067007903,SACOG,24.3
06067007906,SACOG,24.3
06067008702,SACOG,24.3
06067007802,SACOG,24.3
06067007801,SACOG,24.3
06067007702,SACOG,24.3
06067007701,SACOG,24.3
06067009609,SACOG,24.3
06067004011,SACOG,24.3
06067004012,SACOG,24.3
06067004009,SACOG,24.3
06067007010,SACOG,24.3
06067007602,SACOG,24.3
06067007601,SACOG,24.3
06067006202,SACOG,24.3
06067006201,SACOG,24.3
06067006102,SACOG,24.3
06067006003,SACOG,24.3
06067006002,SACOG,24.3
06067006004,SACOG,24.3
06067007503,SACOG,24.3
06045011001,MCOG,26.4
06045011102,MCOG,26.4
06045011002,MCOG,26.4
06045010802,MCOG,26.4
06045010700,MCOG,26.4
06045010801,MCOG,26.4
06045011700,MCOG,26.4
06045011600,MCOG,26.4
06067009610,SACOG,24.3
06067009606,SACOG,24.3
06067007204,SACOG,24.3
06067007007,SACOG,24.3
06067007014,SACOG,24.3
06067007013,SACOG,24.3
06067007004,SACOG,24.3
06067005901,SACOG,24.3
06067005804,SACOG,24.3
06067005803,SACOG,24.3
06067005801,SACOG,24.3
06067005702,SACOG,24.3
06067005701,SACOG,24.3
06067005606,SACOG,24.3
06067005605,SACOG,24.3
06067005601,SACOG,24.3
06045011500,MCOG,26.4
06045011400,MCOG,26.4
06045011300,MCOG,26.4
06045010900,MCOG,26.4
06045010600,MCOG,26.4
06045011200,MCOG,26.4
06045010200,MCOG,26.4
06045011800,MCOG,26.4
06045010500,MCOG,26.4
06045010300,MCOG,26.4
06045010100,MCOG,26.4
06045010400,MCOG,26.4
06067008501,SACOG,24.3
06067006900,SACOG,24.3
06067006800,SACOG,24.3
06067006702,SACOG,24.3
06067006701,SACOG,24.3
06067006600,SACOG,24.3
06067006500,SACOG,24.3
06067007416,SACOG,24.3
06067005506,SACOG,24.3
06067006101,SACOG,24.3
06067005502,SACOG,24.3
06067005404,SACOG,24.3
06067005402,SACOG,24.3
06067009601,SACOG,24.3
06067008206,SACOG,24.3
06067005904,SACOG,24.3
06067005510,SACOG,24.3
06067006400,SACOG,24.3
06067006300,SACOG,24.3
06067005403,SACOG,24.3
06067007012,SACOG,24.3
06067005202,SACOG,24.3
06067005201,SACOG,24.3
06067004906,SACOG,24.3
06067004905,SACOG,24.3
06067004903,SACOG,24.3
06067008910,SACOG,24.3
06067008122,SACOG,24.3
06067008139,SACOG,24.3
06067008137,SACOG,24.3
06067008145,SACOG,24.3
06067007417,SACOG,24.3
06067007414,SACOG,24.3
06067007202,SACOG,24.3
06067005204,SACOG,24.3
06067004702,SACOG,24.3
06067004701,SACOG,24.3
06067004502,SACOG,24.3
06067004501,SACOG,24.3
06067003204,SACOG,24.3
06067001101,SACOG,24.3
06067009639,SACOG,24.3
06067009636,SACOG,24.3
06067004300,SACOG,24.3
06067004203,SACOG,24.3
06067004202,SACOG,24.3
06067004201,SACOG,24.3
06067004100,SACOG,24.3
06067004008,SACOG,24.3
06067004006,SACOG,24.3
06067004005,SACOG,24.3
06067004004,SACOG,24.3
06067008504,SACOG,24.3
06067007001,SACOG,24.3
06067004801,SACOG,24.3
06067004601,SACOG,24.3
06067004402,SACOG,24.3
06067004401,SACOG,24.3
06067003202,SACOG,24.3
06067003000,SACOG,24.3
06067009110,SACOG,24.3
06067009635,SACOG,24.3
06067009633,SACOG,24.3
06067009632,SACOG,24.3
06067009630,SACOG,24.3
06067009408,SACOG,24.3
06067009331,SACOG,24.3
06067009330,SACOG,24.3
06067009329,SACOG,24.3
06067009328,SACOG,24.3
06067004001,SACOG,24.3
06067003900,SACOG,24.3
06067003800,SACOG,24.3
06067003700,SACOG,24.3
06067003600,SACOG,24.3
06067003502,SACOG,24.3
06067003501,SACOG,24.3
06067003400,SACOG,24.3
06067003300,SACOG,24.3
06067009108,SACOG,24.3
06067009318,SACOG,24.3
06067009103,SACOG,24.3
06067009006,SACOG,24.3
06067009004,SACOG,24.3
06067008908,SACOG,24.3
06067008907,SACOG,24.3
06067008905,SACOG,24.3
06067008912,SACOG,24.3
06067009326,SACOG,24.3
06067009324,SACOG,24.3
06067009010,SACOG,24.3
06067008801,SACOG,24.3
06067008705,SACOG,24.3
06067008704,SACOG,24.3
06067008510,SACOG,24.3
06067008508,SACOG,24.3
06067008507,SACOG,24.3
06067003102,SACOG,24.3
06067003101,SACOG,24.3
06067002900,SACOG,24.3
06067002800,SACOG,24.3
06067002700,SACOG,24.3
06067002600,SACOG,24.3
06067002500,SACOG,24.3
06067002400,SACOG,24.3
06067002300,SACOG,24.3
06067007905,SACOG,24.3
06067008909,SACOG,24.3
06067009111,SACOG,24.3
06067009107,SACOG,24.3
06067009106,SACOG,24.3
06067009105,SACOG,24.3
06067009109,SACOG,24.3
06067009008,SACOG,24.3
06067008505,SACOG,24.3
06067007433,SACOG,24.3
06067007432,SACOG,24.3
06067007431,SACOG,24.3
06067007430,SACOG,24.3
06067007429,SACOG,24.3
06067007427,SACOG,24.3
06067002200,SACOG,24.3
06067002100,SACOG,24.3
06067002000,SACOG,24.3
06067001900,SACOG,24.3
06067001800,SACOG,24.3
06067001700,SACOG,24.3
06067001600,SACOG,24.3
06067004010,SACOG,24.3
06067009007,SACOG,24.3
06067009005,SACOG,24.3
06067009403,SACOG,24.3
06067009619,SACOG,24.3
06067009504,SACOG,24.3
06067009503,SACOG,24.3
06067009502,SACOG,24.3
06067003203,SACOG,24.3
06067007426,SACOG,24.3
06067007105,SACOG,24.3
06067007104,SACOG,24.3
06067007103,SACOG,24.3
06067007101,SACOG,24.3
06067007019,SACOG,24.3
06067007018,SACOG,24.3
06067005903,SACOG,24.3
06067005509,SACOG,24.3
06067001500,SACOG,24.3
06067001400,SACOG,24.3
06067001300,SACOG,24.3
06067001200,SACOG,24.3
06067000800,SACOG,24.3
06067000700,SACOG,24.3
06067000600,SACOG,24.3
06067000500,SACOG,24.3
06067000400,SACOG,24.3
06067000300,SACOG,24.3
06067000200,SACOG,24.3
06067007206,SACOG,24.3
06067009406,SACOG,24.3
06067008402,SACOG,24.3
06067005505,SACOG,24.3
06067008210,SACOG,24.3
06067009404,SACOG,24.3
06067008600,SACOG,24.3
06067009322,SACOG,24.3
06067009310,SACOG,24.3
06067009309,SACOG,24.3
06067005301,SACOG,24.3
06067988300,SACOG,24.3
06067009637,SACOG,24.3
06067009622,SACOG,24.3
06067009407,SACOG,24.3
06067009325,SACOG,24.3
06067009011,SACOG,24.3
06067008703,SACOG,24.3
06067008513,SACOG,24.3
06067000100,SACOG,24.3
06067007208,SACOG,24.3
06067007209,SACOG,24.3
06067004904,SACOG,24.3
06067004602,SACOG,24.3
06067008207,SACOG,24.3
06067008204,SACOG,24.3
06067008203,SACOG,24.3
06067009308,SACOG,24.3
06067009307,SACOG,24.3
06067007011,SACOG,24.3
06067009314,SACOG,24.3
06067009311,SACOG,24.3
06067009618,SACOG,24.3
06067009800,SACOG,24.3
06067009900,SACOG,24.3
06039000300,SJV,26.8
06039000108,SJV,26.8
06107000702,SJV,26.8
06107000202,SJV,26.8
06107001602,SJV,26.8
06107000502,SJV,26.8
06107000600,SJV,26.8
06107001502,SJV,26.8
06107002009,SJV,26.8
06107001701,SJV,26.8
06107001006,SJV,26.8
06107001302,SJV,26.8
06107000301,SJV,26.8
06115040303,SACOG,24.3
06115040302,SACOG,24.3
06115040301,SACOG,24.3
06115041100,SACOG,24.3
06115040800,SACOG,24.3
06115040600,SACOG,24.3
06115040500,SACOG,24.3
06115041000,SACOG,24.3
06115040200,SACOG,24.3
06115040100,SACOG,24.3
06115040902,SACOG,24.3
06115040901,SACOG,24.3
06115040700,SACOG,24.3
06115040400,SACOG,24.3
06107001601,SJV,26.8
06107001301,SJV,26.8
06107000302,SJV,26.8
06107000100,SJV,26.8
06107001400,SJV,26.8
06107000402,SJV,26.8
06107002602,SJV,26.8
06107004300,SJV,26.8
06107002903,SJV,26.8
06107000401,SJV,26.8
06107002203,SJV,26.8
06107003501,SJV,26.8
06107003502,SJV,26.8
06107002204,SJV,26.8
06107002002,SJV,26.8
06107002003,SJV,26.8
06107001100,SJV,26.8
06107001901,SJV,26.8
06107002008,SJV,26.8
06107001005,SJV,26.8
06107001200,SJV,26.8
06107001003,SJV,26.8
06107002006,SJV,26.8
06107003002,SJV,26.8
06107002303,SJV,26.8
06107003001,SJV,26.8
06107002904,SJV,26.8
06107002302,SJV,26.8
06107002601,SJV,26.8
06107003100,SJV,26.8
06107002100,SJV,26.8
06107003902,SJV,26.8
06107004000,SJV,26.8
06107004102,SJV,26.8
06107001704,SJV,26.8
06107002901,SJV,26.8
06107002004,SJV,26.8
06107003801,SJV,26.8
06107003601,SJV,26.8
06107001703,SJV,26.8
06107003602,SJV,26.8
06107000701,SJV,26.8
06107001004,SJV,26.8
06107000201,SJV,26.8
06107002800,SJV,26.8
06107003400,SJV,26.8
06107003901,SJV,26.8
